QoS_type,QoS_type_EncryptionTime(ms),QoS_type_EncryptedSize(KB),QoD_model,QoD_model_EncryptionTime(ms),QoD_model_EncryptedSize(KB),QoD_os-version,QoD_os-version_EncryptionTime(ms),QoD_os-version_EncryptedSize(KB),QoS_operator,QoS_operator_EncryptionTime(ms),QoS_operator_EncryptedSize(KB),MOS,MOS_EncryptionTime(ms),MOS_EncryptedSize(KB)
2,2.426,91.039,2,3.469,91.122,11,3.879,91.166,3,2.164,91.135,4,2.355,91.255
2,2.292,91.195,8,3.878,91.155,8,3.922,91.127,3,2.243,91.192,3,2.238,91.230
4,2.701,91.154,14,3.872,91.051,10,3.917,91.109,3,5.280,91.222,4,3.860,91.229
4,2.708,91.087,2,2.308,91.166,11,2.340,91.142,3,2.374,91.178,5,2.469,91.104
5,4.493,91.272,8,4.060,91.125,8,2.418,91.184,4,3.919,91.209,4,2.269,91.161
4,2.358,91.159,2,2.369,91.168,11,2.878,91.240,3,3.899,91.104,3,4.306,91.248
2,2.590,91.133,2,3.779,91.182,11,2.329,91.159,2,2.286,91.227,4,2.544,91.215
4,4.536,91.130,9,5.639,91.182,16,2.392,91.236,4,4.745,91.179,4,3.282,91.058
5,3.934,91.174,8,3.439,91.182,8,7.605,91.305,4,12.586,91.146,3,4.218,91.178
5,3.610,91.182,8,3.205,91.172,8,4.858,91.166,1,2.608,91.210,4,2.276,91.182
2,4.649,91.185,2,2.308,91.233,11,2.617,91.218,3,2.373,91.096,4,2.357,91.167
4,2.670,91.198,2,2.470,91.167,11,4.086,91.188,3,4.995,91.183,4,3.202,91.193
2,3.572,91.211,2,3.127,91.098,11,2.544,91.188,3,2.194,91.196,4,4.137,91.122
4,3.913,91.180,8,2.276,91.159,9,2.254,91.110,3,3.935,91.161,4,2.306,91.222
5,3.883,91.171,0,4.063,91.230,0,4.238,91.214,1,5.246,91.153,4,2.396,91.227
4,2.329,91.064,2,2.324,91.188,11,2.344,91.175,3,2.611,91.170,4,6.015,91.251
5,3.827,91.263,6,3.719,91.194,16,3.127,91.189,4,2.926,91.115,3,2.535,91.181
4,3.644,91.113,2,4.925,91.212,11,4.519,91.204,4,2.268,91.172,4,3.897,91.116
4,2.341,91.219,2,3.920,91.168,11,3.859,91.246,3,2.305,91.095,4,4.856,91.223
4,4.285,91.218,2,2.325,91.228,11,2.404,91.181,3,2.472,91.147,4,2.666,91.104
5,2.330,91.135,8,5.416,91.224,8,5.653,91.145,4,3.641,91.155,4,4.787,91.094
4,2.487,91.222,13,4.011,91.084,12,2.380,91.201,3,4.530,91.253,4,4.483,91.171
5,2.366,91.200,8,2.261,91.248,8,2.339,91.248,1,2.469,91.088,3,2.342,91.282
2,2.660,91.145,2,4.757,91.191,11,4.305,91.229,3,2.296,91.079,3,2.215,91.206
4,3.806,91.285,2,2.555,91.242,11,2.534,91.130,3,4.947,91.138,4,5.274,91.212
2,3.801,91.229,2,2.309,91.263,11,4.260,91.113,3,2.459,91.135,5,2.437,91.188
2,5.040,91.132,10,4.007,91.166,1,2.277,91.235,2,2.633,91.217,4,2.910,91.204
5,2.213,91.231,10,3.933,91.184,1,2.730,91.304,4,5.273,91.250,2,4.177,91.183
4,3.113,91.213,2,2.599,91.250,11,2.600,91.238,2,2.325,91.156,5,2.264,91.121
5,4.962,91.101,8,5.264,91.163,8,2.235,91.201,4,2.207,91.268,4,2.207,91.174
5,3.953,91.098,0,2.265,91.200,0,3.766,91.106,4,3.929,91.155,2,3.836,91.184
4,2.836,91.230,11,3.935,91.312,15,3.913,91.139,4,8.829,91.105,3,2.235,91.137
2,3.782,91.258,8,4.060,91.155,8,2.274,91.163,2,2.324,91.050,5,2.253,91.196
1,2.364,91.235,2,2.715,91.229,11,5.077,91.167,3,4.190,91.189,4,2.363,91.316
2,2.413,91.257,2,2.899,91.288,11,2.233,91.173,3,2.289,91.204,4,5.032,91.135
4,4.307,91.125,0,2.699,91.200,0,2.417,91.170,4,2.688,91.129,2,2.363,91.054
4,2.976,91.095,14,2.283,91.133,10,4.824,91.139,3,4.558,91.218,4,2.533,91.061
5,2.490,91.147,13,2.315,91.229,5,2.283,91.180,4,2.216,91.197,4,3.547,91.245
4,3.961,91.102,2,2.179,91.125,11,2.327,91.159,3,2.382,91.216,4,2.383,91.133
2,2.215,91.231,2,4.446,91.160,11,4.185,91.164,3,2.501,91.094,4,2.401,91.121
4,2.608,91.173,2,2.689,91.183,11,2.404,91.160,3,5.497,91.156,4,5.737,91.296
4,2.260,91.238,2,2.364,91.170,11,2.307,91.249,3,2.459,91.139,4,2.325,91.179
5,2.253,91.184,13,3.428,91.139,13,4.974,91.216,4,2.529,91.117,4,2.247,91.142
2,2.554,91.181,2,2.190,91.164,11,2.199,91.221,3,4.273,91.191,5,4.055,91.266
4,2.258,91.229,2,2.585,91.196,11,2.330,91.174,3,3.501,91.273,4,2.447,91.153
2,2.268,91.202,8,4.642,91.143,8,4.292,91.229,3,2.213,91.176,4,2.368,91.210
4,2.451,91.171,9,2.243,91.130,16,2.170,91.180,4,4.563,91.136,4,4.352,91.210
5,2.396,91.178,2,2.334,91.154,11,2.389,91.165,4,2.220,91.157,4,2.408,91.142
5,5.088,91.275,10,3.653,91.125,1,2.276,91.233,4,2.218,91.171,5,14.635,91.252
4,3.703,91.225,8,2.523,91.129,9,4.719,91.199,3,5.705,91.207,4,3.211,91.168
4,3.074,91.139,2,2.329,91.130,11,2.512,91.193,4,2.298,91.149,4,3.850,91.181
5,5.015,91.225,8,4.110,91.202,8,2.410,91.007,4,2.258,91.186,4,2.309,91.200
4,3.932,91.232,2,2.305,91.117,11,4.576,91.141,4,3.671,91.202,5,2.877,91.169
4,2.210,91.225,14,2.222,91.142,10,2.322,91.232,3,2.287,91.156,4,3.860,91.210
4,5.706,91.085,2,2.311,91.137,11,2.261,91.266,3,2.330,91.196,5,3.730,91.183
2,2.969,91.193,2,2.565,91.205,11,5.064,91.188,3,4.040,91.169,4,2.359,91.211
2,2.317,91.245,2,2.265,91.192,11,2.328,91.083,3,2.672,91.109,4,4.715,91.203
4,3.832,91.223,9,3.977,91.182,2,2.269,91.135,2,3.882,91.225,4,2.349,91.232
4,2.232,91.150,8,4.953,91.162,8,4.420,91.252,3,2.683,91.158,4,2.421,91.132
4,2.234,91.132,8,2.242,91.129,9,2.359,91.220,4,2.264,91.126,4,4.278,91.192
2,4.054,91.171,2,2.488,91.160,11,2.356,91.181,3,2.261,91.146,3,2.207,91.190
2,2.363,91.246,9,4.627,91.228,2,3.371,91.214,2,2.286,91.102,3,2.235,91.199
2,3.246,91.161,2,4.283,91.185,11,3.848,91.216,3,6.344,91.170,4,4.274,91.084
4,2.372,91.155,2,2.261,91.128,11,3.783,91.099,3,3.804,91.217,5,3.692,91.144
4,3.858,91.137,8,5.358,91.164,9,3.865,91.133,3,2.440,91.305,4,3.046,91.173
4,2.333,91.151,2,2.305,91.218,11,2.611,91.213,1,4.555,91.184,5,2.598,91.090
4,3.869,91.216,2,2.404,91.211,11,2.543,91.214,3,2.483,91.237,2,2.719,91.149
4,5.102,91.152,12,4.141,91.185,14,2.291,91.104,3,2.476,91.153,4,2.556,91.199
5,3.844,91.198,11,2.266,91.051,15,2.750,91.269,4,5.297,91.140,4,4.224,91.188
4,2.885,91.189,8,2.728,91.152,9,2.782,91.155,3,2.191,91.107,4,2.623,91.338
4,4.938,91.065,2,4.313,91.210,11,2.440,91.111,3,4.024,91.156,4,2.248,91.188
4,2.544,91.208,9,2.272,91.162,2,5.044,91.207,2,5.536,91.111,3,2.408,91.117
4,3.918,91.150,2,3.977,91.262,11,2.317,91.213,3,2.195,91.218,4,3.754,91.280
4,4.927,91.191,8,3.294,91.234,8,2.236,91.155,3,2.284,91.172,4,2.625,91.154
2,3.588,91.057,2,2.917,91.222,11,4.831,91.134,3,4.286,91.110,4,2.613,91.232
2,2.371,91.197,2,4.072,91.249,11,2.256,91.181,3,3.875,91.167,3,5.115,91.202
5,4.492,91.161,9,3.817,91.218,16,3.664,91.113,4,3.814,91.179,4,4.635,91.220
4,4.490,91.145,2,2.638,91.217,11,4.698,91.087,3,3.085,91.119,5,3.924,91.135
4,3.730,91.271,14,3.012,91.047,10,2.506,91.211,3,2.933,91.169,4,4.941,91.094
5,3.903,91.182,8,2.167,91.224,8,2.336,91.188,4,3.904,91.112,4,2.244,91.165
4,3.643,91.230,8,5.591,91.152,8,4.286,91.215,3,3.908,91.237,4,2.809,91.152
2,3.986,91.138,9,2.381,91.198,2,2.277,91.136,2,2.667,91.211,5,5.626,91.191
2,6.270,91.244,2,3.859,91.237,11,2.687,91.228,1,4.045,91.216,4,2.215,91.216
2,2.240,91.128,2,5.618,91.103,11,10.728,91.274,3,2.369,91.246,4,2.358,91.147
4,2.215,91.238,2,2.299,91.175,11,2.621,91.093,3,4.432,91.175,4,4.741,91.158
2,2.840,91.199,8,2.390,91.144,8,3.033,91.221,2,2.286,91.189,5,2.317,91.224
4,2.388,91.193,2,4.256,91.123,11,4.251,91.247,3,3.129,91.221,5,2.292,91.194
4,2.249,91.180,2,2.211,91.201,11,2.521,91.172,3,4.647,91.104,4,4.000,91.114
4,2.336,91.134,12,2.615,91.154,14,2.374,91.168,4,3.957,91.214,5,2.435,91.218
4,12.806,91.207,8,3.504,91.238,9,2.530,91.171,4,2.389,91.191,5,2.312,91.159
2,4.472,91.158,2,2.506,91.078,11,4.591,91.202,3,4.714,91.157,4,4.565,91.132
2,4.000,91.185,9,3.577,91.162,2,2.333,91.160,2,3.639,91.164,2,3.167,91.197
4,3.780,91.125,9,4.118,91.155,2,2.341,91.170,2,5.094,91.137,3,3.491,91.053
4,4.020,91.161,2,3.478,91.218,11,4.822,91.093,4,3.961,91.176,5,2.240,91.181
5,2.817,91.126,9,2.531,91.199,16,4.715,91.160,4,4.357,91.131,3,6.025,91.221
4,5.715,91.173,8,3.218,91.070,9,2.697,91.232,3,2.357,91.104,4,2.273,91.188
2,2.333,91.242,2,2.490,91.222,11,4.824,91.105,3,4.275,91.127,3,2.552,91.196
2,2.570,91.141,2,2.248,91.243,11,2.376,91.173,3,2.293,91.170,5,4.733,91.139
4,4.256,91.125,8,3.564,91.217,8,2.260,91.209,1,2.287,91.280,4,2.522,91.249
2,2.381,91.113,2,3.360,91.190,11,4.058,91.120,3,2.584,91.186,4,3.070,91.169
2,2.313,91.143,12,2.280,91.189,17,3.018,91.180,3,3.890,91.260,4,8.360,91.235
4,3.996,91.128,2,4.197,91.203,11,2.304,91.185,3,2.316,91.186,5,2.423,91.169
4,2.317,91.118,9,7.067,91.099,2,2.393,91.162,4,2.454,91.152,5,2.463,91.222
4,2.597,91.165,2,2.580,91.144,11,3.937,91.103,3,5.020,91.183,3,4.411,91.130
4,2.256,91.136,10,2.200,91.201,1,2.247,91.160,3,3.942,91.068,3,2.341,91.074
5,2.444,91.265,8,4.773,91.189,9,2.628,91.130,4,2.455,91.126,2,2.287,91.277
2,2.264,91.192,13,2.382,91.153,12,2.177,91.225,3,4.453,91.250,4,5.399,91.190
5,2.410,91.185,8,2.317,91.154,8,2.322,91.090,4,2.380,91.131,3,2.272,91.225
4,4.875,91.188,2,4.820,91.308,11,2.415,91.189,3,2.295,91.132,4,2.499,91.161
4,2.352,91.107,0,2.439,91.125,0,2.503,91.229,4,4.604,91.094,2,4.309,91.169
2,2.236,91.256,2,2.251,91.104,11,2.294,91.173,3,2.203,91.149,4,2.208,91.158
5,4.783,91.202,8,3.890,91.108,8,2.893,91.296,4,4.042,91.241,4,3.960,91.178
2,2.634,91.180,2,2.837,91.216,11,4.587,91.146,3,4.095,91.190,4,2.332,91.113
4,2.274,91.229,9,2.238,91.105,3,2.264,91.127,3,2.232,91.169,4,2.261,91.251
5,4.403,91.223,8,3.998,91.197,8,2.330,91.189,1,2.317,91.154,3,2.242,91.137
4,2.275,91.290,2,2.275,91.234,11,5.203,91.234,3,5.465,91.178,4,3.966,91.236
2,2.809,91.296,2,2.671,91.133,11,3.896,91.111,3,2.699,91.122,3,4.305,91.122
4,4.439,91.178,8,2.252,91.232,9,2.847,91.217,4,3.119,91.235,4,2.570,91.241
4,3.403,91.162,2,2.290,91.212,11,5.166,91.140,4,3.380,91.193,4,2.595,91.121
4,2.676,91.142,8,2.232,91.069,8,2.620,91.152,3,2.182,91.133,4,4.750,91.200
5,3.585,91.188,9,2.616,91.167,2,2.371,91.243,4,2.296,91.036,4,2.261,91.185
4,2.233,91.208,10,3.615,91.157,1,5.254,91.234,3,2.320,91.182,4,3.549,91.173
2,2.563,91.254,2,2.402,91.157,11,3.901,91.156,3,3.872,91.256,5,4.958,91.172
2,5.388,91.202,2,2.435,91.147,11,2.338,91.088,3,2.920,91.146,4,2.191,91.154
4,2.329,91.228,2,4.843,91.157,11,2.374,91.266,3,2.260,91.244,4,3.905,91.193
2,4.009,91.189,2,3.827,91.176,11,2.318,91.220,3,4.844,91.168,5,2.617,91.195
4,2.566,91.149,14,2.595,91.254,10,2.290,91.185,3,2.456,91.212,4,3.864,91.158
2,4.130,91.213,2,5.492,91.104,11,3.979,91.162,3,2.255,91.219,4,2.338,91.134
4,2.355,91.152,14,2.424,91.186,10,3.303,91.229,3,4.624,91.173,4,5.660,91.189
4,2.769,91.183,2,2.307,91.110,11,2.418,91.159,3,3.645,91.164,4,2.572,91.072
4,4.361,91.093,12,4.073,91.062,14,2.295,91.169,4,2.288,91.104,3,2.786,91.194
5,4.546,91.117,2,4.569,91.271,11,2.508,91.212,4,5.430,91.179,3,5.562,91.135
4,2.395,91.128,2,3.537,91.162,11,2.260,91.239,3,2.230,91.202,4,2.244,91.193
4,4.728,91.236,2,4.210,91.123,11,3.510,91.165,3,2.649,91.221,5,2.256,91.270
2,3.859,91.224,2,4.102,91.249,11,4.572,91.089,3,4.100,91.116,4,2.249,91.232
4,2.353,91.228,2,2.828,91.178,11,6.927,91.174,4,3.739,91.204,4,2.305,91.203
2,4.698,91.199,2,3.909,91.170,11,3.202,91.112,3,2.286,91.211,4,2.434,91.163
4,2.654,91.170,2,3.859,91.148,11,3.832,91.181,3,4.106,91.276,4,2.495,91.167
4,2.653,91.165,14,2.824,91.219,10,2.824,91.243,3,3.979,91.229,4,5.390,91.200
5,3.670,91.218,8,2.307,91.088,8,2.274,91.201,4,2.312,91.105,4,2.242,91.189
5,2.287,91.191,8,4.280,91.138,8,4.774,91.226,4,4.259,91.075,4,2.192,91.234
2,2.290,91.060,12,2.250,91.257,14,2.197,91.254,3,2.340,91.158,3,4.924,91.176
2,4.674,91.196,8,2.734,91.126,8,2.321,91.105,3,2.361,91.208,4,2.291,91.232
4,5.105,91.183,2,4.706,91.180,11,5.348,91.104,3,2.567,91.184,4,3.932,91.130
2,2.870,91.154,2,2.265,91.165,11,4.331,91.111,3,4.028,91.201,4,5.497,91.217
4,4.575,91.199,14,2.818,91.124,10,2.322,91.168,3,2.232,91.140,4,2.314,91.161
4,2.304,91.179,8,5.146,91.125,8,5.632,91.288,2,4.795,91.140,3,3.486,91.174
5,2.626,91.160,8,2.417,91.192,8,2.798,91.143,4,4.493,91.191,5,4.468,91.132
4,4.576,91.188,2,2.816,91.212,11,2.234,91.206,3,2.234,91.326,5,2.378,91.157
4,3.616,91.093,2,4.106,91.182,11,2.794,91.186,3,2.531,91.191,4,2.453,91.166
5,2.315,91.229,2,2.260,91.181,11,2.168,91.208,1,3.860,91.132,4,4.346,91.151
2,3.841,91.185,8,2.323,91.151,9,2.334,91.203,3,2.326,91.171,4,2.206,91.206
2,3.746,91.074,2,5.434,91.268,11,2.339,91.182,3,2.870,91.197,4,3.040,91.148
2,2.513,91.150,2,2.761,91.168,11,5.044,91.171,3,3.186,91.189,5,2.991,91.156
4,3.140,91.059,2,3.006,91.272,11,4.113,91.166,1,3.967,91.259,2,2.369,91.161
5,4.279,91.104,13,4.042,91.183,5,2.228,91.222,1,2.943,91.209,4,2.252,91.198
2,3.911,91.262,2,5.761,91.172,11,5.458,91.137,3,4.632,91.269,4,2.412,91.123
4,2.333,91.153,2,2.731,91.195,11,4.458,91.198,3,4.294,91.144,4,5.875,91.151
5,5.115,91.137,9,2.260,91.126,2,2.309,91.222,1,2.472,91.248,4,2.349,91.132
4,2.261,91.182,8,3.916,91.160,9,4.732,91.140,3,4.255,91.217,4,2.260,91.201
2,3.948,91.169,2,3.995,91.268,11,2.397,91.175,3,4.222,91.145,3,4.025,91.199
4,4.201,91.157,12,2.310,91.254,14,2.219,91.205,3,2.269,91.172,3,2.384,91.071
2,2.568,91.152,0,5.986,91.161,0,4.496,91.168,3,2.227,91.144,4,2.421,91.222
4,3.883,91.214,2,2.311,91.251,11,2.333,91.139,3,2.225,91.280,4,5.052,91.151
4,3.875,91.185,2,2.311,91.188,11,3.950,91.268,3,2.247,91.224,5,2.234,91.119
4,2.877,91.123,2,4.908,91.286,11,4.508,91.151,3,4.258,91.219,4,2.440,91.145
4,2.281,91.186,8,3.781,91.081,8,3.810,91.193,3,5.441,91.173,3,4.628,91.301
2,2.286,91.245,0,2.768,91.238,0,2.702,91.188,3,2.276,91.163,4,2.441,91.238
5,2.342,91.147,9,4.685,91.233,16,5.594,91.171,4,4.167,91.158,4,2.194,91.213
2,2.265,91.182,2,2.293,91.196,11,2.257,91.149,3,4.465,91.130,5,7.050,91.127
4,2.427,91.117,2,4.181,91.104,11,3.814,91.192,3,5.652,91.095,5,2.626,91.190
2,6.338,91.222,11,2.322,91.217,15,2.395,91.193,3,2.396,91.144,4,2.486,91.114
2,2.404,91.186,8,2.262,91.244,8,2.278,91.103,2,4.549,91.280,4,3.968,91.153
4,2.907,91.246,2,2.309,91.142,11,3.630,91.132,3,3.560,91.157,4,3.376,91.254
2,4.449,91.159,13,3.949,91.181,5,2.305,91.096,3,2.273,91.278,4,2.279,91.248
4,2.275,91.274,8,2.210,91.208,8,4.785,91.199,4,3.399,91.195,2,2.374,91.216
5,2.689,91.207,2,3.989,91.140,11,2.230,91.263,4,2.289,91.187,4,2.354,91.152
4,3.848,91.138,2,5.054,91.182,11,2.255,91.201,3,2.377,91.135,4,3.805,91.183
2,2.245,91.246,2,2.270,91.180,11,5.219,91.136,3,4.304,91.194,5,2.305,91.147
5,3.877,91.184,13,4.015,91.213,5,2.414,91.091,4,2.356,91.116,4,4.740,91.148
4,5.518,91.125,2,2.350,91.092,11,3.831,91.165,3,4.369,91.204,4,2.649,91.146
4,2.326,91.236,8,2.316,91.219,8,4.874,91.112,3,4.154,91.227,3,2.623,91.206
4,3.071,91.188,2,2.451,91.179,11,2.277,91.222,4,2.687,91.039,4,13.577,91.126
4,2.821,91.115,13,2.735,91.267,12,2.868,91.165,3,4.491,91.226,4,4.070,91.227
2,3.230,91.196,9,6.949,91.194,3,2.688,91.184,3,2.858,91.207,4,3.589,91.160
2,2.365,91.146,10,2.882,91.204,1,3.045,91.192,3,2.297,91.179,5,4.623,91.128
4,4.203,91.149,2,3.938,91.220,11,3.926,91.247,3,2.818,91.217,3,3.913,91.145
4,2.536,91.176,0,4.572,91.242,0,5.646,91.160,4,3.839,91.091,2,2.555,91.228
5,2.737,91.106,8,2.240,91.167,8,2.389,91.172,4,5.383,91.178,4,4.446,91.246
4,2.321,91.124,2,3.978,91.183,11,2.410,91.153,2,3.809,91.213,4,2.398,91.081
4,2.298,91.202,0,5.046,91.149,0,4.474,91.232,4,2.607,91.227,4,2.499,91.222
2,2.883,91.121,14,2.177,91.108,10,2.251,91.178,3,5.392,91.140,3,4.097,91.181
4,2.273,91.173,2,2.258,91.149,11,2.323,91.152,3,2.249,91.226,4,2.179,91.151
4,5.431,91.234,14,4.078,91.216,10,2.295,91.163,3,2.628,91.104,4,3.650,91.186
4,2.368,91.146,0,2.295,91.200,0,2.266,91.229,4,4.866,91.187,2,6.025,91.317
4,2.343,91.184,2,3.870,91.135,11,2.241,91.117,3,2.805,91.139,4,3.805,91.158
4,5.494,91.072,13,3.238,91.183,12,4.243,91.212,3,4.252,91.156,3,2.447,91.155
4,2.368,91.196,9,2.369,91.233,2,7.833,91.186,2,5.128,91.092,3,2.763,91.113
4,2.525,91.204,13,2.404,91.131,12,2.360,91.146,3,2.286,91.250,4,5.476,91.272
2,5.078,91.193,9,2.883,91.213,2,4.005,91.068,2,4.122,91.228,4,3.932,91.154
4,2.266,91.273,13,3.937,91.085,12,4.829,91.075,3,4.440,91.130,4,2.417,91.056
2,4.178,91.248,0,2.455,91.194,0,2.514,91.139,3,2.263,91.116,3,4.683,91.179
2,4.257,91.225,2,2.439,91.142,11,2.584,91.136,3,2.523,91.213,4,4.072,91.165
4,2.399,91.118,2,2.193,91.142,11,3.767,91.218,3,3.732,91.123,4,2.231,91.233
2,2.269,91.180,13,2.968,91.226,12,2.528,91.168,3,2.396,91.160,4,3.900,91.273
2,3.993,91.120,9,2.505,91.242,2,2.328,91.104,3,2.203,91.229,4,2.191,91.104
4,2.326,91.177,8,4.646,91.147,8,4.014,91.252,4,2.270,91.244,3,2.514,91.182
2,3.729,91.186,10,2.974,91.183,1,4.188,91.281,3,5.307,91.235,4,5.659,91.142
4,2.449,91.240,13,3.178,91.116,12,2.274,91.252,3,4.546,91.078,4,2.253,91.194
4,2.331,91.206,2,5.335,91.200,11,10.821,91.231,3,4.297,91.230,5,2.377,91.173
4,2.261,91.241,8,2.373,91.178,8,2.264,91.113,3,4.885,91.192,4,5.749,91.224
4,3.649,91.114,2,2.411,91.098,11,3.864,91.127,3,3.822,91.245,3,2.245,91.144
4,5.651,91.271,14,4.243,91.203,10,3.992,91.229,3,3.570,91.183,4,2.279,91.231
5,2.337,91.128,13,2.562,91.204,5,2.375,91.259,1,4.730,91.120,4,4.714,91.163
4,4.123,91.188,2,2.349,91.242,11,2.839,91.059,3,2.614,91.226,4,2.304,91.256
5,5.884,91.243,8,4.488,91.136,8,3.590,91.165,4,3.091,91.176,4,2.675,91.197
4,2.470,91.208,9,2.338,91.281,3,4.550,91.188,4,4.244,91.140,5,2.316,91.177
4,2.698,91.180,0,3.249,91.101,0,2.649,91.257,4,2.698,91.159,2,2.497,91.095
4,8.525,91.175,2,3.501,91.207,11,2.514,91.229,3,4.212,91.260,4,4.137,91.178
4,2.401,91.165,14,2.287,91.150,10,4.641,91.157,3,2.920,91.249,4,3.114,91.180
5,2.768,91.174,12,2.454,91.132,14,2.241,91.190,4,2.353,91.177,5,4.763,91.172
4,4.161,91.132,2,2.483,91.256,11,4.471,91.188,1,8.207,91.237,4,2.852,91.187
2,2.512,91.195,13,2.337,91.160,5,4.679,91.197,3,4.094,91.116,4,2.435,91.156
4,3.145,91.177,8,2.649,91.174,8,2.447,91.140,3,2.249,91.195,3,5.033,91.191
4,4.254,91.268,8,2.213,91.197,8,2.830,91.166,3,2.886,91.271,4,2.789,91.315
2,2.719,91.190,2,5.205,91.199,11,4.063,91.111,3,3.864,91.127,4,2.337,91.174
4,2.261,91.191,2,2.276,91.220,11,2.395,91.183,3,2.291,91.185,4,7.528,91.239
4,2.434,91.134,2,2.304,91.220,11,2.371,91.216,3,2.281,91.054,4,2.829,91.184
4,2.896,91.134,13,4.937,91.256,12,4.636,91.186,3,2.352,91.258,5,2.463,91.183
2,2.243,91.224,10,2.414,91.266,1,2.354,91.198,2,5.113,91.099,3,8.714,91.171
2,2.665,91.163,9,2.327,91.227,2,2.189,91.217,2,2.221,91.202,4,2.345,91.108
2,4.197,91.234,13,4.150,91.277,5,4.315,91.303,3,2.330,91.209,4,2.583,91.186
5,3.034,91.176,8,2.444,91.155,8,2.380,91.148,1,4.757,91.138,3,3.852,91.146
4,3.196,91.244,2,2.730,91.164,11,2.254,91.160,3,2.208,91.170,3,2.808,91.146
2,3.664,91.164,0,4.479,91.179,0,2.305,91.157,3,2.226,91.206,3,2.287,91.160
5,4.051,91.287,0,2.874,91.165,0,2.321,91.204,1,3.971,91.144,5,4.550,91.224
5,2.344,91.272,9,2.324,91.152,2,2.219,91.190,4,2.236,91.266,4,3.933,91.224
4,6.663,91.239,12,5.378,91.190,14,10.156,91.186,3,3.401,91.140,4,4.707,91.141
4,2.705,91.205,14,3.192,91.149,10,5.330,91.197,3,3.713,91.058,4,2.242,91.209
2,2.225,91.189,2,2.387,91.146,11,2.543,91.161,3,2.291,91.174,5,2.406,91.174
4,5.643,91.179,9,4.253,91.141,2,2.246,91.225,4,2.429,91.152,4,3.830,91.186
4,3.914,91.235,14,4.108,91.155,10,4.594,91.150,3,4.348,91.189,4,3.954,91.119
2,4.123,91.230,2,2.293,91.183,11,2.265,91.149,3,2.262,91.146,4,5.344,91.221
4,4.453,91.172,2,2.277,91.279,11,2.256,91.214,3,2.225,91.144,4,2.170,91.165
2,3.774,91.098,2,4.047,91.194,11,5.003,91.193,3,4.940,91.121,3,2.993,91.134
4,4.030,91.154,13,3.947,91.211,5,2.265,91.160,3,2.393,91.221,5,6.663,91.203
4,4.774,91.198,12,3.639,91.123,14,3.847,91.209,3,3.796,91.112,3,2.310,91.216
2,2.531,91.167,2,3.888,91.177,11,4.535,91.197,3,2.469,91.252,4,2.907,91.108
5,2.252,91.183,8,2.509,91.169,8,2.519,91.201,4,2.426,91.228,3,5.023,91.150
4,5.847,91.211,2,2.434,91.200,11,2.387,91.148,3,2.405,91.086,4,2.490,91.197
5,2.397,91.188,8,4.924,91.147,8,4.436,91.203,4,4.219,91.269,3,2.478,91.147
2,2.336,91.188,2,2.242,91.225,11,2.231,91.158,3,4.757,91.225,4,4.283,91.142
4,3.211,91.078,8,2.221,91.190,8,2.276,91.209,3,4.399,91.198,4,2.258,91.189
5,4.590,91.187,8,4.300,91.091,8,2.310,91.169,4,2.193,91.186,4,2.328,91.218
5,2.930,91.157,8,2.381,91.147,8,4.019,91.305,4,5.598,91.238,3,12.803,91.118
4,2.446,91.255,13,2.288,91.164,12,2.440,91.276,3,3.964,91.123,4,4.564,91.217
2,4.967,91.155,8,3.930,91.066,8,2.308,91.181,2,2.201,91.166,3,2.264,91.198
5,2.432,91.204,0,2.269,91.198,0,2.454,91.143,4,4.550,91.142,3,6.255,91.188
2,2.459,91.203,2,2.329,91.202,11,2.804,91.178,3,2.297,91.210,4,2.293,91.137
2,4.950,91.164,2,4.413,91.174,11,2.364,91.176,3,2.838,91.159,5,2.655,91.150
4,3.822,91.129,8,2.253,91.146,9,4.665,91.169,3,4.359,91.186,3,3.071,91.228
5,9.198,91.198,12,3.986,91.165,14,8.843,91.122,4,4.669,91.144,3,11.599,91.185
5,4.674,91.145,8,3.578,91.278,9,6.625,91.204,4,3.502,91.238,4,5.636,91.163
5,7.801,91.229,11,4.680,91.271,15,5.013,91.166,4,2.385,91.258,2,3.894,91.031
4,3.888,91.143,0,2.457,91.235,0,3.662,91.105,4,3.055,91.215,2,5.422,91.122
2,4.954,91.038,13,2.328,91.166,12,3.991,91.188,3,3.980,91.183,4,2.414,91.252
4,2.256,91.189,14,4.637,91.249,10,4.273,91.119,3,2.441,91.091,4,4.030,91.202
5,2.403,91.145,12,2.241,91.158,17,2.227,91.225,4,2.376,91.070,4,4.687,91.190
5,4.072,91.156,8,2.248,91.237,8,2.337,91.263,4,2.487,91.267,3,2.508,91.210
4,2.232,91.190,2,5.224,91.207,11,4.492,91.179,4,2.993,91.186,1,2.333,91.236
4,2.318,91.228,2,2.670,91.146,11,3.779,91.234,3,7.613,91.063,3,6.483,91.203
2,4.337,91.160,9,2.358,91.181,2,2.356,91.203,2,3.874,91.202,3,3.915,91.174
5,3.080,91.185,8,4.896,91.294,8,4.894,91.101,4,2.574,91.150,3,2.523,91.232
3,2.185,91.197,13,2.232,91.139,5,4.012,91.183,4,4.955,91.186,4,4.320,91.226
4,2.476,91.187,14,2.367,91.171,10,2.466,91.129,3,2.398,91.205,4,4.047,91.156
